대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,7,A,"나도 처음엔 그렇게 생각했는데, 세금을 더 걷어야 한다고 논의가 나온 시점을 생각하면 그럴만 하다고 생각이 되더라고.",
,,,,,,,,,,,,8,B,횡재세를 도입 해야 한다고 논의 된 시점이 언젠데?,
,,,,,,,,,,,,9,A,우크라이나와 러시아가 전쟁을 하면서 석유와 가스 기업이 막대한 이윤을 얻었어. 이걸 계기로 횡재세를 걷어야 한다고 논의가 되기 시작했어.,
,,,,,,,,,,,,10,B,뉴스로 본 적 있는 것 같다. 전쟁때문에 에너지 가격이 엄청 올라서 석유 회사가 돈을 엄청 많이 벌었다고 했던 기사였던 것 같아.,
,,,,,,,,,,,,11,A,한 때 많은 논란이 있었지ㅋㅋ.,
,,,,,,,,,,,,12,B,이탈리아의 횡재세는 세금 몇 퍼센트 떼가?,
,,,,,,,,,,,,13,A,35%! 많이 떼가긴 하지ㅋㅋ?,
,,,,,,,,,,,,14,B,와... 이탈리아가 제일 세금 많이 떼가는 것 같네ㅋㅋ.,
,,,,,,,,,,,,15,A,영국도 똑같이 35% 떼가ㅋㅋ!,
,,,,,,,,,,,,16,B,역시 선진국은 엄청난 세금을 떼가는구만ㅋㅋ. 우리나라는 도입 안 되면 좋겠어. 세수 빵꾸 때문에 사람들 걱정이 이만저만 아니던데ㅜㅜ.,
,,,,,,,,,,,,17,A,"우리나라는 아직 구체적으로 논의는 안 되고 있는 것 같아ㅋㅋ! 논의되면 반대할 사람도 많으니, 도입 되는 게 쉽지는 않을 것 같기도 하고 모르겠어ㅋㅋ.",
,,,,,,,,,,,,18,B,경제도 어려운데 도입이 안 되면 좋겠다.,
000499,0024,여자,30,0117,남자,30,,,,정치,고교학점제,1,A,와. 이제는 고딩들도 수강신청하는 시대가 왔네.,고딩
,,,,,,,,,,,,2,B,뭔솔이여? 고딩이 수강신청을 하는게 우리나라 이야기야?,뭔솔;고딩
,,,,,,,,,,,,3,A,"ㅇㅇ 22년부터 이미 마이스터고에서 시행하고 있었고, 25년부터는 전체를 대상으로 본격적으로 시행 한대.",
,,,,,,,,,,,,4,B,아 진짜? 그럼 이제 고등학교도 대학처럼 인기 강좌 빨리 마감되는 그런 시스템이 되는건가?ㅋㅋ,
,,,,,,,,,,,,5,A,그럴지도 모르지 ㅋㅋ. 예전에 학교 선생님들중에 진짜 수업 대충하는 사람도 있었는데. 그런 부분은 좀 걸러질 가능성도 있을 것 같다.,
,,,,,,,,,,,,6,B,그러니까. 수업 질이 올라갈 확률이 있겠네. 그런데 수강신청이 대학만큼 빡세지는 않겠지.,
,,,,,,,,,,,,7,A,모르는거야.. 인기 수업 빨리 마감되면 듣기 싫은 수업도 들어야 할지도? ㅋㅋ 박박인거는 인접 학교들끼리 묶어서 비인기 수업 같은거 같이 들을 수도 있다는 거야.,박박
,,,,,,,,,,,,8,B,와우! 그러면 완전 대학교 갬성 미리보기 가능할 듯. 그럼 우리학교가 아닌 곳에서 수업을 들을 수도 있는거야?,갬성
,,,,,,,,,,,,9,A,ㅋㅋ 그러게. 우리 학교에서 안 열리는 사탐이나 제2외국어 같은 수업도 다른 학교 가서 들을 수 있다는거야.,
,,,,,,,,,,,,10,B,이미 마이스터고에서는 전체가 하고 있는거야?,
,,,,,,,,,,,,11,A,"2022 교육과정 개정했고 1학년부터 시행했으니까 안하는 학년도 있을거야. 25년까지 잘 준비해서 일반고나 과학고 같은데도 똑같이 한다는데, 학생들 입장에선 혼란스럽긴 할 것 같아.",
,,,,,,,,,,,,12,B,레알 초반에는 정신 하나도 없을듯 ㅋㅋ. 수강신청 잘못하면 학교 늦게 끝나는거 아녀.,레알
,,,,,,,,,,,,13,A,그래도 무조건 학교를 3년 다녀야하는게 아니고 학점 이수 다 하면 졸업이니까 조기졸업도 가능해지니까 똑똑이들은 오히려 시간낭비 없이 졸업 가능할듯.,
,,,,,,,,,,,,14,B,"오, 그렇게 될수도 있겠네. 어떤 카이스트 학생 사연 봤는데. 거기서도 학점을 1학기에 30점인가 들어서 조기졸업한 사람 있다더라. 헤르미온느처럼 공부하면 조기졸업 가능하려나?",무적권
,,,,,,,,,,,,15,A,카이스트 수준 넘사벽이네 ㄷㄷ. 조기졸업도 가능하지. 학점 다 채우면 졸업이니까. 심지어 일반고에서 마이스터고랑 학점 연계도 돼서 직업교육까지 가능이래.,넘사벽
,,,,,,,,,,,,16,B,올 ㅋㅋ. 일반고 갔는데 직업교육까지 시켜주면 진짜 혜자롭다.,혜자롭다
,,,,,,,,,,,,17,A,앞으로 대입준비도 완전 변해서 사교육시장도 술렁일 것 같아.,
,,,,,,,,,,,,18,B,그러게. 내신은 완전 중요한데 과연 어떻게 바뀔지 기대 반 걱정 반이네. 예전에 외국에서 학교 다닌 친구의 이야기를 들어보면 미국에서는 이미 저렇게 하고 있더라고. 일괄적으로 모두 같은 수업을 듣는게 아니라서 좋은점도 많았대.,
,,,,,,,,,,,,19,A,"이제 막 중고딩 되는 학부모들도 걱정이 많을 것 같은데, 잘 알아보고 준비하면 오히려 원하는 대학 갈 때 도움이 될지도 모르지.",중고딩
,,,,,,,,,,,,20,B,ㅇㅇ 일단 25년까지는 준비한다니까 잘 하겠지 머.,
005639,0055,여자,40,0129,남자,40,,,,정치,누누 티비 방지법 발의,1,A,누누티비 방지법이 생긴다는데 무슨 얘긴지 알아?,
,,,,,,,,,,,,2,B,"누누티비는 불법 스트리밍 사이트거든. 누누티비 때문에 생긴 피해액이 4조 9,000억원 정도 된다고 하더라구. 그래서 누누티비 방지법이 발의된 거야.",
,,,,,,,,,,,,3,A,"피해액이 4조 9,000억원이나 된다니 완전 노답이네.",노답
,,,,,,,,,,,,4,B,"ㅇㅇ, 피해규모가 정말 너무 큰 것 같애.",
,,,,,,,,,,,,5,A,근데 누누티비가 어떤 사이트인지 더 자세히 설명해 줄 수 있어?,
,,,,,,,,,,,,6,B,2021년 개설됐고 올해 초에 논란이 된 불법 스트리밍 사이트야. 도미니카공화국에 서버가 있다고 알려져 있는데 국내외 OTT랑 방송사 최신 콘텐츠를 무료로 제공해서 문제가 됐었어.,
,,,,,,,,,,,,7,A,"아, 그래서 피해규모가 저렇게 컸구나.",
,,,,,,,,,,,,8,B,"ㅇㅇ, 최신 콘텐츠를 무료로 볼 수 있으니까.",
,,,,,,,,,,,,9,A,누누티비 서비스는 종료된 거지?,
,,,,,,,,,,,,10,B,정부가 압박해서 4월 종료됐는데 2개월 만에 누누티비 시즌2가 나오고 또 종료됐는데 누누티비 같은 사이트들이 계속 생겨나고 있는 상황이야.,
,,,,,,,,,,,,11,A,상황이 짜짜 완전 심각하네.,짜짜
,,,,,,,,,,,,12,B,"ㅇㅇ, 그래서 모두 골머리를 앓고 있지.",
,,,,,,,,,,,,13,A,정부가 발의하는 누누티비 방지법은 어떤 내용이야?,
,,,,,,,,,,,,14,B,"누누티비 방지 3법이라고 부르는데, 불법정보특별위원회를 설치해서 모니터링을 하도록 하고, 불법 광고행위자 처벌, 불법수익 환수 할 수 있도록 하는 내용도 포함되어 있대. 또 전기통신사업법 개정안에는 불법 정보의 광고, 유통 등에 이용된 전화번호를 중지를 명할 수 있는 규정도 있다고 해. 그리고 저작권법 개정안에는 저작재산권 등을 침해로 인한 손해액을 5배까지 배상액을 정할 수 있도록 하는 내용이 포함되어 있어.",
,,,,,,,,,,,,15,A,역시 법에 대한 내용은 너무 어려워서 뇌정지가 올려고 해.,뇌정지
,,,,,,,,,,,,16,B,"ㅇㅇ, 법률용어는 딱딱하고 익숙하지 않으니까.",
,,,,,,,,,,,,17,A,피해액이 더 생기지 않게 법이 잘 정착됐으면 좋겠다.,
,,,,,,,,,,,,18,B,"그러게, 불법 스트리밍 사이트는 진짜 없어져야 돼.",
006121,0039,여자,30,0112,남자,30,,,,정치,영아살해 - 유기죄 70년만에 폐지,1,A,수원 영유아 살인사건 엄마가 지금 임신중이라는 기사 봤어?,
,,,,,,,,,,,,2,B,엉. 나도 오전에 봤어. 진짜 뇌절이더라.,뇌절
,,,,,,,,,,,,3,A,그러니깐. 둘이나 죽이고 또 임신중이었다는게 말이나 되냐.,
,,,,,,,,,,,,4,B,수원 영유아 사건을 계기로 그래도 영아 살해유기죄가 폐지된다더라. 레알 다행임.,레알
,,,,,,,,,,,,5,A,영아 살해유기죄가 따로 있었음? 어떤 건데?,
,,,,,,,,,,,,6,B,영아 살해 유기죄는 일반 살인죄랑 다르게 10년 이하의 징역으로 규정되고 있었잖아!!,
,,,,,,,,,,,,7,A,뭔솔? 무슨 법이 그래? 그럼 어떻게 개정되는뎅?,뭔솔
,,,,,,,,,,,,8,B,"그러니깐. 완전 법이 고구마였어. 개정되면 일반 살인,유기와 똑같이 적용될거야.",고구마
,,,,,,,,,,,,9,A,"오~~! 그거 완전 잘됐다. 일반 살인, 유기는 형량이 어떻게 됨?",
,,,,,,,,,,,,10,B,일반 살인죄는 사형또는 무기징역 5년이상의 징역이야. 유기는 3년 이하의 징역 또는 500만원 이하의 벌금이구!!,
,,,,,,,,,,,,11,A,글쿤. 근데 일반 살인죄랑 존속살인은 형량이 같아? 영유아는 보통 부모인 경우가 많치 않나?,글쿤
,,,,,,,,,,,,12,B,다름. 존속살인일경우는 최소 7년이상 유기일 경우엔 10년 이하의 징역 징역 또는 1500만원 벌금임.,
,,,,,,,,,,,,13,A,헐. 다 듣고 나니깐 영유아 살인유기죄가 너무 솜방망이였네. 얼마만에 개정되는거야? 대체!,
,,,,,,,,,,,,14,B,무려 70년만에 폐지되는거래. 1953년 9월에 형법 제정되고 한 번도 개정이 되질 않았다더라구.,
,,,,,,,,,,,,15,A,이번 사건을 계기로 제대로 개정이 된다니 다행이다. 진짜.,
,,,,,,,,,,,,16,B,맞아. 내 맘 같아선 다 무기징역 주고 싶다니깐. ㅋㅋ.,
,,,,,,,,,,,,17,A,진짜로!! 아이들이 무슨죄냐. 진짜. 뉴스보면 욕부터 나와.,
,,,,,,,,,,,,18,B,그러니깐. 우린 그러지말자!! 오늘도 힘내서 일하고 화이팅!,
062803,0047,여자,30,0116,남자,30,,,,정치,정부 집중 호우 특별재난 지역 주민에 건보료 최대 50%경감,1,A,어제 비 렬루 많이 옴.,렬루
,,,,,,,,,,,,2,B,비 역대급으로 많이 왔더라고.,역대급
,,,,,,,,,,,,3,A,이재민도 엄청 많이 생겼던데.,
,,,,,,,,,,,,4,B,웅. 마을이 산사태로 다 사라진 곳도 있었어.,
,,,,,,,,,,,,5,A,너무 무서워.ㅠㅠ 정부에선 이런 지역 따로 관리 안함?,
,,,,,,,,,,,,6,B,ㅇㅇ. 이번 집중호우로 큰 피해 본 지역을 특별재난지역으로 선포했어.,
,,,,,,,,,,,,7,A,이 지역에는 어떤 지원을 해줘?,
,,,,,,,,,,,,8,B,"전화비, 가스비, 지역난방비, 건보료 등 다양한 세금 감면을 지원해줘.",
,,,,,,,,,,,,9,A,건보료는 얼마나 경감 해주는데?,
,,,,,,,,,,,,10,B,피해 규모에 따라서 최대 50%까지 경감받을 수 있어.,
,,,,,,,,,,,,11,A,딱 1번만 경감해주는 거야?,
,,,,,,,,,,,,12,B,노노. 경감해주는 기간도 피해규모에 따라 6개월까지 해줘.,
,,,,,,,,,,,,13,A,아아. 이런 지원 있어서 다행이야.,
,,,,,,,,,,,,14,B,ㅇㅇ. 당장 잘 곳도 사라진 집도 많으니.ㅠㅠ,
,,,,,,,,,,,,15,A,피해주민들은 정말 얼마나 막막할까.,
,,,,,,,,,,,,16,B,웅. ㅜㅜ 다들 일상으로 얼른 돌아왔으면.ㅜㅜ,
010917,0057,여자,40,0129,남자,40,0163,여자,40,정치,영아살해 - 유기죄 70년만에 폐지,1,A,오늘 뉴스 봤어? 드디어 영아 살해죄랑 유기죄가 사라졌어.,
,,,,,,,,,,,,2,B,잘 됐네. 바뀌어야 할 법이었는데.,
,,,,,,,,,,,,3,C,영아 살해죄를 왜 없애? 오히려 강화해야 하는 거 아닌감.,
,,,,,,,,,,,,4,A,영아 살해죄나 영아 유기죄가 일반 살해죄나 유기죄 보다 처벌이 약해서 그래.,
,,,,,,,,,,,,5,B,"맞아, 그래서 이번에 그 법들 삭제하고 일반 살해죄랑 유기죄로 똑같이 처벌하려는 거야.",
,,,,,,,,,,,,6,C,형량 차이가 그렇게 많이 났었어?,
,,,,,,,,,,,,7,A,"일반 살해죄는 사형, 무기징역까지 처벌받을 수 있잖아. 근데 영아 살해죄를 적용하면 10년이 최고 형량이었어.",
,,,,,,,,,,,,8,B,유기죄도 마찬가지. 일반 유기죄는 3년 이하부터 시작하는데 영아 유기죄는 2년 이하얌.,
,,,,,,,,,,,,9,C,아니 왜 그렇게 차이가 나?,
,,,,,,,,,,,,10,A,이 법이 옛날 법이라 그래. 1953년에 만들어지고 안 바뀌었거든.,
,,,,,,,,,,,,11,B,ㅇㅇ 그때는 진짜 영아 인권이 낮았잖아. 법 조항에 치욕을 은폐하기 위해서라는 조건이 달린 것만 봐도 알 수 있지.,
,,,,,,,,,,,,12,C,글쿠나. 그럼 우리만 갖고 있던 법인 거야?,
,,,,,,,,,,,,13,A,"영아 살해 처벌 규정만 보면 프랑스, 스페인 같은 나라도 있었어.",
,,,,,,,,,,,,14,B,독일도 있었당. 근데 다 폐지해서 지금은 없어.,
,,,,,,,,,,,,15,C,아... 외국도 없앨 정도면 이 법은 만장일치로 사라졌겠네?,
,,,,,,,,,,,,16,A,참석한 국회의원들 수로 보면 찬성이 압도적이긴 했어.,
,,,,,,,,,,,,17,B,그래도 기권 8표 나왔어. 100% 찬성은 아니지.,
,,,,,,,,,,,,18,C,기권하신 분은 어떤 의견이셨는지 들어보고 싶네. ㅎㅎ,
,,,,,,,,,,,,19,A,"뭐, 난 어찌 됐든 일단 이 법이 사라져서 쪼아. 아기 돌봄 자봉 다니는 사람으로서 기쁘당.",자봉
,,,,,,,,,,,,20,B,나도 부모라서 그런가 울 뽀시래기들 생각하면 법이 강화되는 게 맞다고 생각해.,뽀시래기
,,,,,,,,,,,,21,C,들어보니까 나도 너네들 말이 맞는 것 같아. ㅋㅋ,
,,,,,,,,,,,,22,A,그렇지? 요새 아기들 관련해서 슬픈 뉴스들 많았는데 이젠 그런 얘긴 그만 듣고 싶어.,
,,,,,,,,,,,,23,B,ㅇㅇ 법 바뀐 게 도움이 됐으면 좋겠다.,
,,,,,,,,,,,,24,C,동감. 귀염뽀짝한 아기들은 모두 보호받아야 해.,귀염뽀짝
077339,0047,여자,30,0111,남자,30,,,,정치,사우디 - '네옴시티' 건설,1,A,나 이번에 삼성 주식 삼.,
,,,,,,,,,,,,2,B,너도 주식 시작한 거니.,
,,,,,,,,,,,,3,A,웅. 제대로 이제 해볼까해.,
,,,,,,,,,,,,4,B,그럼 관련 뉴스 다 봐야지.,
,,,,,,,,,,,,5,A,당근. 근데 삼성 회장님 사우디 간다던데 왜 가?,
,,,,,,,,,,,,6,B,아아. 네옴시티 수주 총력전 때문에 가는 거야.,
,,,,,,,,,,,,7,A,네옴시티가 뭔데?ㅋㅋ 좀 알려줄래?,
,,,,,,,,,,,,8,B,사우디에서 비전 2030 정책 일환으로 새로 건설하는 신도시야.,
,,,,,,,,,,,,9,A,그러면 사우디 갈 때 우리나라 정부는 관여안해?,
,,,,,,,,,,,,10,B,국토교통부 장관도 함께 가는 거야.,
,,,,,,,,,,,,11,A,대박. 다른 대기업에서는 같이 안가?,
,,,,,,,,,,,,12,B,10대 그룹 총수들 다 같이 가려고 방문단 꾸리고 있어.,
,,,,,,,,,,,,13,A,삼성에서만 가는 게 아니구나.,
,,,,,,,,,,,,14,B,ㅇㅇ. 다 같이 가서 수주 좀 박박 해왔으면.,박박
,,,,,,,,,,,,15,A,그니까. 우리나라 경제 부흥도 좀 하고.,
,,,,,,,,,,,,16,B,어떤 성과 가져올지 넘나리 궁금하다.,넘나리
040455,0047,여자,30,0115,남자,30,,,,정치,미세플라스틱 특별법,1,A,나 세제랑 싹 다 바꿈.,
,,,,,,,,,,,,2,B,왜왜? 다 써서 바꾼 거?,
,,,,,,,,,,,,3,A,아닝. 환경에 좋은 제품 쓰고 싶어서. 미세플라스틱이 신경쓰여서 바꾼 이유도 있어.,
,,,,,,,,,,,,4,B,아. 그러면 너한테도 환경에도 좋지.,
,,,,,,,,,,,,5,A,미세 플라스틱에 대한 법은 없음?,
,,,,,,,,,,,,6,B,ㅇㅇ. 현행법상 미세 플라스틱을 규제하는 법은 없는데 얼마 전 발의 됐어.,
,,,,,,,,,,,,7,A,어떤 법이 발의된 거야?,
,,,,,,,,,,,,8,B,미세플라스틱 저감 및 관리에 관한 특별법이 발의 됐어. 통과하면 이제 규제 가능함.,
,,,,,,,,,,,,9,A,어떤 의원이 이 법을 발의했어?,
,,,,,,,,,,,,10,B,더불어 민주당의 이수진 의원이 대표로 이 법을 발의 했당.,
,,,,,,,,,,,,11,A,글쿤. 언제 발의한 건데?,글쿤
,,,,,,,,,,,,12,B,6월 5일 환경의 날에 이 법을 발의해서 더 의미가 큰 거 같아.,
,,,,,,,,,,,,13,A,날도 정말 의미있는 거 같아.,
,,,,,,,,,,,,14,B,ㅇㅇ. 얼른 통과돼서 미세 플라스틱을 규제했으면.,
,,,,,,,,,,,,15,A,웅. 보이진 않아도 넘나리 심각한 문제라고.,넘나리
,,,,,,,,,,,,16,B,결국 우리에게 돌아올건데 이제라도 바뀌어서 다행이야.,
019551,0035,여자,20,0108,남자,20,,,,정치,쌍둥이 임신 땐 태아당 100만원씩 지원,1,A,내가 아는 부부가 이번에 쌍둥이 임신했다고 함!,
,,,,,,,,,,,,2,B,"오, 완전 축하할 일이네! 그럼 그분들 다둥이 바우처 혜택 받을 수 있겠다.",
,,,,,,,,,,,,3,A,다둥이 바우처 혜택이 뭐임? 그런 것도 있어?,
,,,,,,,,,,,,4,B,"제곧내야. 쌍둥이를 출산하는 산모에게 태아 1명 당 100만원 상당의 임신, 출산, 의료비 바우처를 준다고 함!",제곧내
,,,,,,,,,,,,5,A,그런 혜택도 있구나. 그건 언제부터 시행하는 건데?,
,,,,,,,,,,,,6,B,기사 보니까 내년 1월부터 지원금을 준다고 함!,
,,,,,,,,,,,,7,A,그럼 내 지인 부부도 해당이 되겠네ㅋㅋ.,
,,,,,,,,,,,,8,B,그러니까. 쌍둥이 출산이면 무족권 받아야 하는 혜택임!,무족권
,,,,,,,,,,,,9,A,그럼 이 지원금은 아무 곳에서나 쓸 수 있는 거임?,
,,,,,,,,,,,,10,B,아무 데서나 다 되는 건 아니고 의료기관에서 임산부랑 2세 미만 영유아 진료비를 결제할 때 쓸 수 있다고 함!,
,,,,,,,,,,,,11,A,어린 아이들은 병원 갈 일도 많으니까 유용하겠다ㅋㅋ.,
,,,,,,,,,,,,12,B,맞아. 그래서 나도 주변 지인들한테 알리는 중임ㅋㅋ.,
,,,,,,,,,,,,13,A,그럼 쌍둥이 낳을 때만 혜택이 있는 거임?,
,,,,,,,,,,,,14,B,"쌍둥이 출산 시에는 태아 당 100만 원이고, 세쌍둥이 출산 시에는 총 300만 원을 준대. 1명 당 100만 원이라고 생각하면 됨!",
,,,,,,,,,,,,15,A,이거 완전 꿀팁이네ㅋㅋ. 나도 지인 부부한테 알려줘야겠어. 고마워.,꿀팁
,,,,,,,,,,,,16,B,"별 것도 아닌데, 뭘ㅋㅋ. 지인한테 잘 알려줘!",
103963,0047,여자,30,0120,남자,30,,,,정치,정부 집중 호우 특별재난 지역 주민에 건보료 최대 50%경감,1,A,이번에 비 엄청 왔더라.,
,,,,,,,,,,,,2,B,웅. 사상자도 심해서 넘나 걱정이야.,넘나
,,,,,,,,,,,,3,A,매년 여름마다 머선 129. 무섭당.,머선129
,,,,,,,,,,,,4,B,그니까. ㅜㅜ 다양한 지원이 있어야할텐데.,
,,,,,,,,,,,,5,A,건강보험료 지원 같은 건 있어?,
,,,,,,,,,,,,6,B,웅. 특별재난지역 주민들은 건강보험료가 경감돼.,
,,,,,,,,,,,,7,A,어느 정도 경감을 해줘?,
,,,,,,,,,,,,8,B,최대 6개월간 최대 50% 까지 해준대.,
,,,,,,,,,,,,9,A,그러면 경감 기간은 어떻게 정해?,
,,,,,,,,,,,,10,B,지자체 피해조사로 확인을 해서 피해규모에 따라 정해.,
,,,,,,,,,,,,11,A,인적 피해가 발생하면 얼마나 경감받아?,
,,,,,,,,,,,,12,B,인적 피해만 발생하면 3개월까지 감면 받아.,
,,,,,,,,,,,,13,A,그렇구만. 친척에게 알려 줘야겠다.,
,,,,,,,,,,,,14,B,웅. 피해입는 지인들에게 알려줘.,
,,,,,,,,,,,,15,A,그래. 이런 거 알려줘서 고마워.,
,,,,,,,,,,,,16,B,웅. 나중에 또 연락하자.,
009888,0046,여자,30,0113,남자,30,,,,정치,전자칠판 도입 단계적으로 확대,1,A,요즘 에듀테이블이 렬루 좋더라고.ㅋㅋ,렬루
,,,,,,,,,,,,2,B,나도 친구 학원 놀러갔다가 봤어.ㅋㅋ,
,,,,,,,,,,,,3,A,그니까. 우리 학교에는 언제 도입되려나.ㅎㅎ,
,,,,,,,,,,,,4,B,1번 써보면 편해서 일반칠판 쓰기 힘들다더라.,
,,,,,,,,,,,,5,A,근데 우리 전북도 교육감이 전자칠판 공약 걸었지 않아?,
,,,,,,,,,,,,6,B,맞아. 서거석 교육감이 앞으로 3년 동안 전자칠판으로 100% 교체하겠다는 공약 걸었음. 이미 시작됐당.,
,,,,,,,,,,,,7,A,좋다. 그럼 얼마나 투자 되려나?,
,,,,,,,,,,,,8,B,3년 간 총 1000억원 투입해서 전자칠판으로 교체할거래.,
,,,,,,,,,,,,9,A,클라스 머선129. 그러면 올해는 어디에 도입됐어?,머선129
,,,,,,,,,,,,10,B,"올해 1단계 사업으로 도내에 초6, 중2, 고1,2 교실을 대상으로 우선 배치했어.",
,,,,,,,,,,,,11,A,그러면 칠판 입찰 경쟁도 치열하겠다. 공정하게 선정 했어?,
,,,,,,,,,,,,12,B,"ㅇㅇ. 업체 간 과열 경쟁이나 특정 업체 선정으로 인한 시비, 세력 개입등을 막으려고 선정 방식을 학교 자율 선택제로 전환했어.",
,,,,,,,,,,,,13,A,아하. 업체 1군데에 몰리지는 않겠다.,
,,,,,,,,,,,,14,B,웅. 전자칠판 얼른 쓰고 싶다.,
,,,,,,,,,,,,15,A,ㅇㅇ. 애들도 더 수업에 집중하겠지?,
,,,,,,,,,,,,16,B,그러니까. 난 또 수업 준비하러 갈게.,
019992,0047,여자,30,0119,남자,30,,,,정치,몽골에서 한국 문화 유행 - 몽탄,1,A,너 이번에 여행 잘 다녀옴?,
,,,,,,,,,,,,2,B,웅웅. 몽골 너무 좋았어.ㅎㅎ,
,,,,,,,,,,,,3,A,나도 가보고 싶다. ㅜㅜ 넓은 초원 궁금해.,
,,,,,,,,,,,,4,B,진짜 좋았어. 눈이 렬루 맑아지는 기분이었다궁.,렬루
,,,,,,,,,,,,5,A,근데 수도는 한국 아파트 단지랑 비슷하다고 하던데 얼마나 비슷해?ㅋㅋ,
,,,,,,,,,,,,6,B,울란바토르에 1000가구 규모의 가구가 아파트 단지가 있는데 한국 건설사가 지어서 우리나라 아파트 단지인 줄 알았어.ㅋㅋ,
,,,,,,,,,,,,7,A,우아. ㅋㅋ 그러면 편의시설도 한국이랑 비슷해?,
,,,,,,,,,,,,8,B,ㅇㅇ. CU랑 GS25가 렬루 많아. ㅋㅋ 심지어 불고기 도시락처럼 편의점 도시락이랑 한국 음료도 가득 있어. 괜히 몽탄 신도시라 하는 게 아니라구. ㅋㅋ,
,,,,,,,,,,,,9,A,그럼 한국 대형마트도 있어?,
,,,,,,,,,,,,10,B,ㅇㅇ. 이마트는 울란바토르에서만 4호 점은 오픈했어. ㅋㅋ,
,,,,,,,,,,,,11,A,4호점까지.ㅋㅋ 머박이야. 근데 몽골에서 한국 문화가 유행한 이유는 뭐야?,머박
,,,,,,,,,,,,12,B,한국과의 인적교류가 크게 작용했어. 몽골 전체 인구 중 10%가 유학이나 일자리 때문에 한국을 간 적이 있대.,
,,,,,,,,,,,,13,A,그러면 한국 왔을 때 봐서 더 익숙한가봐.ㅎㅎ,
,,,,,,,,,,,,14,B,그니까. 덕분에 몽골에서 한식 많이 먹었어.ㅎㅎ,
,,,,,,,,,,,,15,A,어떨지 너무 궁금해. 몽골 속 한국이라니.,
,,,,,,,,,,,,16,B,너도 나중에 몽골가면 몽탄신도시 꼭 가봐.ㅎㅎ,
040532,0055,여자,40,0129,남자,40,,,,정치,정부 집중 호우 특별재난 지역 주민에 건보료 최대 50%경감,1,A,정부가 집중 호우 때 특별재난 지역 주민들한테 건보료를 경감해 준다고 했다던데 들어봤어?,
,,,,,,,,,,,,2,B,복지부에서 특별재난지역 주민들에 대해 국민건강보험료를 경감해 주고 연체금 징수에서도 제외하기로 했어. 지역가입자일 경우도 피해 정도에 따라 최대 6개월간 보험료가 30~50% 경감되고 있다고 해.,
,,,,,,,,,,,,3,A,이런 내용은 어디에서 찾아볼 수 있는 거야?,
,,,,,,,,,,,,4,B,7월 19일 집중호우 피해 주민 조기 일상회복 지원책을 발표에 나왔던 내용이야. 건보료 말고도 국민연금에 대한 내용도 있더라구.,
,,,,,,,,,,,,5,A,호우로 피해를 입은 분들한테 도움이 되겠다.,
,,,,,,,,,,,,6,B,"ㅇㅇ, 건보료 챙겨서 납부할 여력이 없을 것 같아.",
,,,,,,,,,,,,7,A,경감해주는 기간은 어떻게 정했던 거야?,
,,,,,,,,,,,,8,B,"지자체의 피해조사에서 인적, 물적 피해가 동시에 발생한 것으로 확인됐을 땐 6개월 동안, 1가지 피해가 발생했으면 3개월 동안 보험료를 경감 받을 수 있대. 경감률은 피해 규모에 따라 다르고.",
,,,,,,,,,,,,9,A,"마음 같아서는 100% 지원해주면 좋겠지만, 참 안타깝네.",
,,,,,,,,,,,,10,B,"격공~, 마음이야 얼마든지 해드리고 싶지만 그럴 수는 없으니ㅠㅠ",격공
,,,,,,,,,,,,11,A,아까 연체금 징수에서도 제외해준다고 했는데 기간이 따로 정해진 거야?,
,,,,,,,,,,,,12,B,연체하더라도 최대 6개월까진 연체금을 징수하지 않기로 했다고 하더라구.,
,,,,,,,,,,,,13,A,6개월까지는 유예해 주는 구나.,
,,,,,,,,,,,,14,B,"ㅇㅇ, 이 상황에 연체금 징수하는 건 넘 심하지.",
,,,,,,,,,,,,15,A,"말모~, 수해 입으신 분들이 빨리 일상 생활로 모두 돌아오셔야 할텐데.",말모
,,,,,,,,,,,,16,B,"글게, 내년에는 이런 수해가 없었으면 좋겠다.",
003279,0023,여자,30,0116,남자,30,0152,여자,30,정치,위기 임산부 지원 위한 범정부 대책,1,A,최근 들어 출생 미등록 영유아 유기나 살해가 번번히 생겨나는 거 같아ㅠㅠ,
,,,,,,,,,,,,2,B,나도 뉴스 봤는데 안타까워서 롬곡옾높 나오더라ㅠㅠ,롬곡옾높
,,,,,,,,,,,,3,C,축복을 받으면서 태어나야 할 생명이 겁내 불쌍해ㅠㅠ,겁내
,,,,,,,,,,,,4,A,격공이야ㅠㅠ. 안 그래도 이번에 위기 임산부 지원을 위한 범정부 대책 발표 예정이라고 하던데.,격공
,,,,,,,,,,,,5,B,진작에 나왔어야 했는데ㅠㅠ. 좋은 방안이 나왔으면 좋겠다ㅠㅠ,
,,,,,,,,,,,,6,C,위기 임산부는 정확히 어떤 사람을 말하는거야? 임산부들이 전부 포함인거야?,
,,,,,,,,,,,,7,A,경제적으로나 심리적 그리고 신체적 어려움 등으로 출산 및 양육에 갈등을 겪고 있는 임산부를 말해.,
,,,,,,,,,,,,8,B,미혼모 임산부나 미성년자 임산부도 포함되는 거지.,
