대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,16,B,고마워! 함께 공부하자,
083538,0093,여자,30,0119,남자,30,,,,문화 생활 및 여가,로봇 전시회,1,A,로봇 전시회에 가볼까?,
,,,,,,,,,,,,2,B,나도 가고 싶다! 언제 열려?,
,,,,,,,,,,,,3,A,내달 2일까지야. 화승그룹 사옥에서 열려.,
,,,,,,,,,,,,4,B,화승그룹 사옥이 어디지?,
,,,,,,,,,,,,5,A,부산 연산동에 있어. 장천빌딩 2층 라운지에서 열려.,
,,,,,,,,,,,,6,B,로봇 전시회에는 어떤 작품들이 있을까?,
,,,,,,,,,,,,7,A,40여 작품이 전시돼. 황성제 작가의 '나만 바라봐'도 있어.,
,,,,,,,,,,,,8,B,황성제 작가는 로봇을 어떻게 디자인하나?,
,,,,,,,,,,,,9,A,동물이나 사물에서 영감을 받아 로봇을 그려.,
,,,,,,,,,,,,10,B,로봇들은 어떤 느낌이야?,
,,,,,,,,,,,,11,A,로봇들은 차갑고 딱딱근데 익살스럽고 즐거운 표정을 짓고 있어.,
,,,,,,,,,,,,12,B,로봇들은 얼굴 팔 다리가 다 다른 모습이지?,
,,,,,,,,,,,,13,A,맞아 얼굴 팔 다리가 제각각이지만 한데 어울려 행복한 표정을 짓고 있어.,
,,,,,,,,,,,,14,B,황성제 작가는 로봇을 어디서 그리나?,
,,,,,,,,,,,,15,A,버스나 지하철에서 그리기도 해. 가방에 항상 연필과 종이를 가지고 다니면서 그려.,
,,,,,,,,,,,,16,B,황성제 작가는 발달장애를 극복하고 작품세계를 세상에 펼치는 특별한 작가야.,
037094,0088,여자,30,0117,남자,30,,,,문화 생활 및 여가,구로청소년 댄스축제,1,A,어제 너 댄스축제 갔어?,
,,,,,,,,,,,,2,B,응! 구로청소년 댄스축제였는데 엄청 재밌었어 ㅎㅎ,
,,,,,,,,,,,,3,A,짜짜? 어떤 춤을 추는지 알려줘,짜짜
,,,,,,,,,,,,4,B,고등부 Delight라는 팀이 있었는데 짜짜 멋진 안무를 했어,짜짜
,,,,,,,,,,,,5,A,와 대박이네! 다른 축제와 비교해도 참여율이 높았을까?,대박
,,,,,,,,,,,,6,B,응! 올해는 코로나 때문에 온라인으로 진행됐는데도 채팅방에 380명이나 참여했어,
,,,,,,,,,,,,7,A,와 짜짜 많이 참여했네! MVP는 누가 받았어?,짜짜
,,,,,,,,,,,,8,B,"중등부는 천왕중학교 TINA, 고등부는 고척고등학교 Delight가 수상했어",
,,,,,,,,,,,,9,A,축하해! 근데 올해는 온라인으로 진행되다니 아쉽지 않았어?,
,,,,,,,,,,,,10,B,아쉽긴 했지만 카카오톡과 카카오TV를 활용해서 영상도 팝업으로 볼 수 있었어!,
,,,,,,,,,,,,11,A,카카오톡이랑 카카오TV가 연계돼서 볼 수 있었단 말이야?,
,,,,,,,,,,,,12,B,응! 그래서 영상 보는 관객들과 공연진끼리도 소통이 원활했어,
,,,,,,,,,,,,13,A,글쿠나! 그래도 온라인으로도 축제를 즐길 수 있어서 좋았겠다,글쿠나
,,,,,,,,,,,,14,B,맞아! 온라인으로도 축제를 즐길 수 있어서 좋았어 ㅎㅎ,
,,,,,,,,,,,,15,A,다음에는 꼭 같이 가야겠다!,
,,,,,,,,,,,,16,B,그래! 다음에는 같이 가서 더 신나게 놀자!,
043395,0091,여자,30,0114,남자,30,,,,문화 생활 및 여가,하이타이,1,A,하이타이 공연 재미있어?,
,,,,,,,,,,,,2,B,응! 근데 어디서 공연해?,
,,,,,,,,,,,,3,A,대학로 스카이씨어터에서 해!,
,,,,,,,,,,,,4,B,한강커뮤니케이션즈랑 한강아트컴퍼니도 같이 기획했대,
,,,,,,,,,,,,5,A,그래? 그러면 괜찮을 것 같아,
,,,,,,,,,,,,6,B,연극이라서 웃을 수 있을 것 같아 ㅋㅋ,
,,,,,,,,,,,,7,A,맞아! 유쾌한 웃음과 감동이 있는 휴먼 코미디래,
,,,,,,,,,,,,8,B,공연 시간은 어떻게 돼?,
,,,,,,,,,,,,9,A,90분이야. 8세 이상 관람 가능하대,
,,,,,,,,,,,,10,B,그리고 사전 예매하면 50% 할인도 되는 거 알아?,
,,,,,,,,,,,,11,A,응! 사전 예매는 2월 23일까지라고 해,
,,,,,,,,,,,,12,B,인터파크나 대학로티켓닷컴에서 예매하면 되겠네,
,,,,,,,,,,,,13,A,맞아! 그리고 공연문의는 한강커뮤니케이션즈로 하면 돼,
,,,,,,,,,,,,14,B,한강커뮤니케이션즈는 다른 공연도 많이 하는 곳인가봐,
,,,,,,,,,,,,15,A,응! 한강커뮤니케이션즈는 공연 제작·기획사래,
,,,,,,,,,,,,16,B,알겠어! 하이타이 공연 보러 갈까 생각 중이야,
092860,0103,여자,20,0107,남자,20,,,,문화 생활 및 여가,충무로영화제,1,A,충무로영화제 ㅇㄸ?,
,,,,,,,,,,,,2,B,진짜 박박이야! 영화제 개최됐다는 소식 들었음?,박박
,,,,,,,,,,,,3,A,응! 영화제는 온라인으로 진행되대,
,,,,,,,,,,,,4,B,와 짜짜? 그러면 어떻게 영화를 볼 수 있어?,짜짜
,,,,,,,,,,,,5,A,온라인 기반으로 비대면으로 영화를 볼 수 있대,
,,,,,,,,,,,,6,B,박박이네! 그러면 어떤 영화들이 상영되는 거야?,박박
,,,,,,,,,,,,7,A,감독들이 직접 기획하고 제작한 영화들이 상영돼,
,,,,,,,,,,,,8,B,레알? 그러면 다양한 장르의 영화들이 있을 거야?,레알
,,,,,,,,,,,,9,A,그래! 감독들이 자체적으로 기획한 영화들이라 다양한 장르가 있을 거야,
,,,,,,,,,,,,10,B,와 대박이다! 그러면 어떤 감독들이 참여한 거야?,대박
,,,,,,,,,,,,11,A,한국영화감독조합과 중구문화재단이 공동주최해서 많은 감독들이 참여했어,
,,,,,,,,,,,,12,B,렬루? 그러면 유명한 감독들도 있을 거야?,렬루
,,,,,,,,,,,,13,A,그래! 유명한 감독들도 많이 참여했어,
,,,,,,,,,,,,14,B,와 레알 기대되는데! 언제부터 언제까지 진행되는 거야?,레알
,,,,,,,,,,,,15,A,12월 1일부터 5일까지 진행돼!,
,,,,,,,,,,,,16,B,오우예 씨몬이다! 꼭 영화제에 가서 영화를 봐야겠어!,오우예 씨몬
120052,0087,남자,30,0157,여자,30,,,,문화 생활 및 여가,블루 아카이브,1,A,더워서 나가기 싫다ㅠㅠ,
,,,,,,,,,,,,2,B,나도 그래ㅋㅋ 그래서 뭐 할 거 없어?,
,,,,,,,,,,,,3,A,블루 아카이브 이벤트 어떰?,
,,,,,,,,,,,,4,B,블루 아카이브? 머임?,머임
,,,,,,,,,,,,5,A,게임이야! 학생들이 컬래버레이션 했대,
,,,,,,,,,,,,6,B,오~ 그러면 뭐 할 수 있어?,
,,,,,,,,,,,,7,A,달콤 커피 매장에 가면 블루 아카이브 테마 메뉴를 먹을 수 있어,
,,,,,,,,,,,,8,B,음식이랑 뭐 더 있어?,
,,,,,,,,,,,,9,A,"특별 선물 쿠폰도 받을 수 있고, 포토 존도 있어",
,,,,,,,,,,,,10,B,와~ 그러면 어디 가야해?,
,,,,,,,,,,,,11,A,"이수역점이랑 교대역점, 청계광장점, 덕소리버사이드점이 있어",
,,,,,,,,,,,,12,B,이수역점 고고싱! 어떤 풍경일지 궁금해,고고싱
,,,,,,,,,,,,13,A,그래! 오전 10시에 레쭈고,레쭈고
,,,,,,,,,,,,14,B,그러면 그때 봐!,
,,,,,,,,,,,,15,A,ㅇㅋㅇㅋ 그때 봐!,
,,,,,,,,,,,,16,B,잘 다녀와!,
157894,0088,여자,30,0114,남자,30,0156,여자,30,문화 생활 및 여가,입춘굿,1,A,입춘굿 ㅇㄸ?,ㅇㄸ
,,,,,,,,,,,,2,B,입춘굿? 뭐하는 거야?,
,,,,,,,,,,,,3,C,입춘굿은 제주에서 오래된 전통 행사야!,
,,,,,,,,,,,,4,A,ㄹㅇ? 어떻게 진행돼?,ㄹㅇ
,,,,,,,,,,,,5,B,관덕정 앞마당에서 세경제가 열려!,
,,,,,,,,,,,,6,C,세경제에서는 예전부터 풍년을 기원해왔어,
,,,,,,,,,,,,7,A,풍년을 기원하는 거구나,
,,,,,,,,,,,,8,B,맞아! 보리를 뽑아 뿌리가 실하면 풍년이 온대,
,,,,,,,,,,,,9,C,그리고 동쪽을 향해 손을 모아 풍년을 빌어,
,,,,,,,,,,,,10,A,풍년을 빌면 뭐가 좋아지는 거야?,
,,,,,,,,,,,,11,B,풍년이면 농작물이 풍성해져서 풍요로워지지,
,,,,,,,,,,,,12,C,농작물이 풍성해지면 밥상이 풍성해져,
,,,,,,,,,,,,13,A,그래서 입춘굿에서는 농사를 기원하는 거구나,
,,,,,,,,,,,,14,B,맞아! 그리고 입춘 전날에는 굿마당에서 열려,
,,,,,,,,,,,,15,C,굿마당에서는 다양한 음악과 무용이 펼쳐져,
,,,,,,,,,,,,16,A,음악과 무용이라니! 짜짜 멋지겠다,짜짜
,,,,,,,,,,,,17,B,응! 입춘굿은 제주의 전통과 문화를 느낄 수 있어,
,,,,,,,,,,,,18,C,그리고 입춘굿에서는 제주의 신들에게 기도도 해,
,,,,,,,,,,,,19,A,제주의 신들에게 기도하는 거구나,
,,,,,,,,,,,,20,B,맞아! 제주섬 만민 자손들 풍년을 빌어,
,,,,,,,,,,,,21,C,세경신중마누라 자청비할머님께도 기도해,
,,,,,,,,,,,,22,A,입춘굿은 렬루 다양한 의미를 담고 있구나,렬루
,,,,,,,,,,,,23,B,응! 입춘굿은 제주의 문화 생활을 즐길 수 있는 행사야,
,,,,,,,,,,,,24,C,제주에 가면 꼭 입춘굿을 경험해봐!,
176195,0105,남자,30,0155,여자,30,,,,문화 생활 및 여가,뉴욕,1,A,뉴욕이 궁금해!,
,,,,,,,,,,,,2,B,나도 뉴욕 가보고 싶어ㅠㅠ,
,,,,,,,,,,,,3,A,뉴욕은 어떰?,어떰
,,,,,,,,,,,,4,B,뉴욕은 너무 멋진 도시야! 놓칠 수 없는 관광 명소도 많아,
,,,,,,,,,,,,5,A,그러면 뉴욕에서 뭐 먹을까?,
,,,,,,,,,,,,6,B,뉴욕에 가면 핫도그와 버거는 꼭 먹어봐야 해!,와
,,,,,,,,,,,,7,A,맛있겠다ㅋㅋ 그리고 쇼핑은 ㅇㄸ?,ㅇㄸ
,,,,,,,,,,,,8,B,뉴욕은 쇼핑이 천국이야! 명품 브랜드들도 많고 유명 백화점도 있어,
,,,,,,,,,,,,9,A,와~ 그러면 쇼핑하고 맛있는 거 먹으면서 여행해야지,
,,,,,,,,,,,,10,B,그래! 뉴욕에서 재밌는 추억 많이 만들자,
,,,,,,,,,,,,11,A,그러면 언제 뉴욕으로 떠나볼까?,
,,,,,,,,,,,,12,B,너무 기대돼! 빨리 뉴욕으로 가서 놀고 싶다ㅋㅋ,
,,,,,,,,,,,,13,A,나도 그래! 뉴욕 여행 노트에 계획 좀 적어야겠다,
,,,,,,,,,,,,14,B,좋은 아이디어네! 뉴욕 여행 기대할게ㅠㅠ,
,,,,,,,,,,,,15,A,뉴욕에서 만날까?,
,,,,,,,,,,,,16,B,그래! 뉴욕에서 멋진 추억 만들자!,
093699,0104,남자,30,0154,여자,30,,,,문화 생활 및 여가,겨울 정기공연,1,A,와! 겨울 정기공연 어떰?,
,,,,,,,,,,,,2,B,진짜 굿굿! 인천공항에서 열리는 거야?,굿굿
,,,,,,,,,,,,3,A,"응, 인천공항에서 19일부터 22일까지 4일간 개최된대!",
,,,,,,,,,,,,4,B,짜짜 신나겠다! 어떤 공연이 있어?,짜짜
,,,,,,,,,,,,5,A,첫날에는 '트리니티 필하모닉 오케스트라'와 '박기영'의 공연이 있어!,
,,,,,,,,,,,,6,B,와! 레알루다가 대단한 공연이네!,레알
,,,,,,,,,,,,7,A,둘째 날에는 'JK김동욱 밴드'의 '재즈 콘서트'가 있어!,
,,,,,,,,,,,,8,B,재즈 콘서트도 좋겠다! JK김동욱은 대중적인 인기가 많아!,
,,,,,,,,,,,,9,A,"응, 그리고 이번 공연은 인천공항의 기부 캠페인과 연계되어 어려운 이웃들을 돕는다고 해!",
,,,,,,,,,,,,10,B,레알 멋진 일이네! 기부도 하면서 공연도 볼 수 있어서 좋아!,레알
,,,,,,,,,,,,11,A,맞아 짜짜 좋은 일이야! 겨울에 따뜻한 마음을 나눌 수 있어서 기분이 굿굿!,짜짜
,,,,,,,,,,,,12,B,나도 그렇게 생각해! 다음 주에 꼭 가봐야겠어!,
,,,,,,,,,,,,13,A,그래! 같이 가자!,
,,,,,,,,,,,,14,B,굿굿! 같이 가서 즐거운 시간 보내자!,굿굿
,,,,,,,,,,,,15,A,그래! 같이 가서 즐거운 추억 만들자!,
,,,,,,,,,,,,16,B,약속이야! 같이 가서 즐거운 시간 보내자!,
100861,0077,여자,20,0103,남자,20,,,,문화 생활 및 여가,뮤지컬,1,A,와! 뮤지컬 광주 포스터 봄?,
,,,,,,,,,,,,2,B,응! 광주 시민들이 주인공 역할도 하다니 레게노다!,레게노
,,,,,,,,,,,,3,A,맞아! 광주 시민들의 위대한 업적을 뮤지컬로 표현한 거야,
,,,,,,,,,,,,4,B,레알 대단내! 광주 시민들의 열정과 투지가 느껴진다,레알
,,,,,,,,,,,,5,A,그래! 광주 시민들의 모습이 완벽하게 담겨있어,
,,,,,,,,,,,,6,B,뮤지컬 광주를 보면 광주 시민들의 힘과 용기를 느낄 수 있을 것 같아,
,,,,,,,,,,,,7,A,그렇지! 광주 시민들의 단합력과 투쟁 정신이 레게노다,레게노
,,,,,,,,,,,,8,B,광주 뮤지컬을 보면 우리도 열정을 가질 수 있을 것 같아,
,,,,,,,,,,,,9,A,맞아! 우리도 광주 시민들처럼 열정적으로 살아야지,
,,,,,,,,,,,,10,B,그래! 우리도 광주 시민들처럼 힘차게 살아보자,
,,,,,,,,,,,,11,A,광주 뮤지컬을 보면 우리의 삶에도 영감을 줄 수 있을 것 같아,
,,,,,,,,,,,,12,B,그렇지! 광주 시민들의 이야기는 우리에게 큰 용기를 줄 거야,
,,,,,,,,,,,,13,A,광주 뮤지컬을 보면 국민의 힘을 느낄 수 있을 것 같아,
,,,,,,,,,,,,14,B,맞아! 광주 시민들의 힘은 짜짜 레게노다,레게노;짜짜
,,,,,,,,,,,,15,A,광주 뮤지컬을 보면 우리도 더 강해질 수 있을 것 같아,
,,,,,,,,,,,,16,B,그래! 광주 시민들의 열정과 투쟁 정신을 배울 수 있을 것 같아,
164838,0093,여자,30,0114,남자,30,,,,문화 생활 및 여가,일상의 소중함,1,A,오늘은 뭐 했어?,
,,,,,,,,,,,,2,B,그냥 집에서 놀았어 ㅋㅋ,
,,,,,,,,,,,,3,A,그래도 일상이 소중한 거 같아,
,,,,,,,,,,,,4,B,맞아 ㅠㅠ 하루하루가 소중해,
,,,,,,,,,,,,5,A,시간이 지나면 돌아오지 않잖아,
,,,,,,,,,,,,6,B,그래서 오늘을 즐겨야지,
,,,,,,,,,,,,7,A,맞아! 어떻게 즐길까?,
,,,,,,,,,,,,8,B,영화나 볼까? 같이 보자!,
,,,,,,,,,,,,9,A,굿굿! 어떤 영화가 좋을까?,굿굿
,,,,,,,,,,,,10,B,로맨틱 코미디 ㅇㄸ?,ㅇㄸ
,,,,,,,,,,,,11,A,그거 굿굿! 어디서 볼까?,굿굿
,,,,,,,,,,,,12,B,영화관은 혼잡할 것 같아 집에서 볼까?,
,,,,,,,,,,,,13,A,그래! 영화보면서 간식도 먹자,
,,,,,,,,,,,,14,B,맛있는 간식 준비해야겠다,
,,,,,,,,,,,,15,A,오늘 하루 짜짜 특별한 날이야,짜짜
,,,,,,,,,,,,16,B,그래! 우리의 특별한 하루를 즐기자!,
045340,0094,여자,30,0117,남자,30,,,,문화 생활 및 여가,미술,1,A,이번 주말에 미술관 가자!,
,,,,,,,,,,,,2,B,굿굿! 어떤 미술관을 가볼까?,굿굿
,,,,,,,,,,,,3,A,한남동에 새로운 갤러리가 생겼대,
,,,,,,,,,,,,4,B,렬루다가? 어떤 작가들이 전시하나요?,렬루
,,,,,,,,,,,,5,A,유럽 명문 갤러리 '타데우스로팍'이 들어섰대,
,,,,,,,,,,,,6,B,와우내 레게노다! 한남동이 핫해지겠다,레게노;와우내;핫하다
,,,,,,,,,,,,7,A,그래서 한남동에 다른 갤러리들도 들어오고 있어,
,,,,,,,,,,,,8,B,한남동은 짜짜 예술의 중심지가 되었네,짜짜
,,,,,,,,,,,,9,A,맞아! 한남동은 강북과 강남에서도 가까워서 좋아,
,,,,,,,,,,,,10,B,그리고 삼성미술관 리움도 있으니까 더 좋겠다,
,,,,,,,,,,,,11,A,한남동은 렬루 매력적인 장소야,렬루
,,,,,,,,,,,,12,B,미술 신이 풍부해질 것 같아 기대돼,
,,,,,,,,,,,,13,A,한남동에는 다른 갤러리들도 들어오고 있어,
,,,,,,,,,,,,14,B,파운드리 서울도 다음 달에 개관한다던데,
,,,,,,,,,,,,15,A,한남동은 젊은 작가들을 소개하는 곳이 되겠구나,
,,,,,,,,,,,,16,B,미술을 더 즐길 수 있는 장소가 많아져서 좋다,
104380,0049,여자,30,0119,남자,30,,,,문화 생활 및 여가,제21회 김천 국제가족연극제 개막,1,A,다음 주 휴가 생긴당.,
,,,,,,,,,,,,2,B,그러면 애들이랑 놀러 가면 되겠다.,
,,,,,,,,,,,,3,A,근데 이번에는 지역 내에서 놀게.,
,,,,,,,,,,,,4,B,김천에도 은근 할 게 많음. 꾸르잼이야.,꾸르잼
,,,,,,,,,,,,5,A,근데 김천 국제 가족 연극제 개막은 언제야?,
,,,,,,,,,,,,6,B,개막은 7월 28일날이야. 행사도 하더라.,
,,,,,,,,,,,,7,A,어떤 공연들이 준비 돼 있어?,
,,,,,,,,,,,,8,B,"다양한 연극과 뮤지컬, 댄스, 부대행사가 있어.",
,,,,,,,,,,,,9,A,경연 작품은 몇 가지 있어?,
,,,,,,,,,,,,10,B,수상한 외갓집 등 경연 작품은 9개가 있어.,
,,,,,,,,,,,,11,A,쩐다. 경연 작 관람료는 얼마야?,쩔다
,,,,,,,,,,,,12,B,경연 작품은 관람료가 1만원이야. 저렴이당.,
,,,,,,,,,,,,13,A,여러 번 봐도 되겠다. ㅋㅋ,
,,,,,,,,,,,,14,B,그치. 나도 적어도 3개는 보게.,
,,,,,,,,,,,,15,A,그래. 나중에 보고 후기 들려줘.,
,,,,,,,,,,,,16,B,웅. 나중에 또 연락하자.,
044194,0093,여자,30,0117,남자,30,,,,문화 생활 및 여가,SF 보다,1,A,SF 보다 얼음 책 읽었어?,
,,,,,,,,,,,,2,B,읽었어! 너는?,
,,,,,,,,,,,,3,A,나도 읽었어! 너무 재밌더라,
,,,,,,,,,,,,4,B,맞아! 곽재식 작가의 이야기들이 상상력이 풍부해서 끌렸어,
,,,,,,,,,,,,5,A,그래! 나는 SF 소설을 읽으면서 머리가 엄청 활성화되는 기분이야,
,,,,,,,,,,,,6,B,나도 그래! 미래의 세계를 상상하면서 신비로운 기분이 들어,
,,,,,,,,,,,,7,A,그렇지! 얼음 속에 갇혀있는 주인공의 모험 이야기는 너무 재미있었어,
,,,,,,,,,,,,8,B,맞아! 그리고 곽재식 작가뿐만 아니라 다른 작가들의 이야기들도 흥미로웠어,
,,,,,,,,,,,,9,A,그래! SF 소설은 현실에서는 경험할 수 없는 경험을 해볼 수 있어서 좋아,
,,,,,,,,,,,,10,B,맞아! 그래서 나는 SF 소설을 읽으면서 새로운 세계를 탐험하는 기분이 들어,
,,,,,,,,,,,,11,A,나도 그래! 얼음 속에서 벌어지는 이야기들은 렬루 흥미진진했어,렬루
,,,,,,,,,,,,12,B,그렇지! 그리고 SF 소설은 과학적인 요소도 많아서 더 흥미로워,
,,,,,,,,,,,,13,A,맞아! 미래의 기술이나 우주 탐사 등에 대한 이야기들이 너무 신기방기,신기방기
,,,,,,,,,,,,14,B,그래! 나도 그런 이야기들을 읽으면서 미래에 대한 상상을 해보고 싶어,
,,,,,,,,,,,,15,A,나도 그래! SF 소설은 상상력을 자극하면서 새로운 아이디어를 얻을 수 있어,
,,,,,,,,,,,,16,B,맞아! 그래서 나는 SF 소설을 읽으면서 창의력을 키우고 싶어,
178767,0000,남자,10,0001,여자,20,,,,문화 생활 및 여가,서울 역사,1,A,오늘 서울에서 뭐 해볼까?,
,,,,,,,,,,,,2,B,서울 역사를 알기 위해 유튜브에서 오디오북을 들어봐,
,,,,,,,,,,,,3,A,오디오북? 그게 ㅁㅇ?,ㅁㅇ
,,,,,,,,,,,,4,B,책을 읽지 않고도 서울의 역사를 들을 수 있는 것이야. 편하게 산책하면서 들으면 좋을 것 같아,
,,,,,,,,,,,,5,A,짜짜? 어디서 찾아볼 수 있어?,짜짜
,,,,,,,,,,,,6,B,서울역사편찬원의 유튜브 채널에서 제공하고 있어. 무료로 배포한다고 해,
,,,,,,,,,,,,7,A,와! 그러면 오늘 저녁에 산책하면서 오디오북을 들어볼까?,
,,,,,,,,,,,,8,B,좋은 생각이야! 어떤 주제로 듣고 싶어?,
,,,,,,,,,,,,9,A,서울의 고대 역사에 대해서 들어보고 싶어,
,,,,,,,,,,,,10,B,그러면 쉽게 읽는 서울사 고대편을 찾아보면 돼. 20~30분 분량으로 나누어져 있어,
,,,,,,,,,,,,11,A,그러면 오디오북을 들으면서 산책하면서 서울 역사도 알 수 있겠네,
,,,,,,,,,,,,12,B,렬루 좋은 방법이야. 배경음악과 성우의 낭독을 들으며 서울의 역사를 즐기자,렬루
,,,,,,,,,,,,13,A,편하게 즐길 수 있는 방법이라니 기대돼!,
,,,,,,,,,,,,14,B,"한 주에 3번, 하루에 30분씩 투자하면 충분히 서울 역사를 알 수 있을 거야",
,,,,,,,,,,,,15,A,그러면 오늘 저녁부터 시작해야겠다!,
,,,,,,,,,,,,16,B,좋은 선택이야. 산책하면서 역사적인 서울을 더 깊이 알아보자,
164917,0093,여자,30,0114,남자,30,,,,문화 생활 및 여가,서가명강,1,A,서가명강 책 읽었어?,
,,,,,,,,,,,,2,B,읽었어! 렬루 재밌더라 ㅋㅋ,렬루
,,,,,,,,,,,,3,A,어떤 주제의 강의가 있었어?,
,,,,,,,,,,,,4,B,"여러 주제가 있었는데, 역사, 철학, 과학 등이 있더라",
,,,,,,,,,,,,5,A,역사에 관심이 많아서 역사 강의 읽어봤는데 너무 재밌었어,
,,,,,,,,,,,,6,B,나는 철학 강의를 읽었는데 생각할 거리가 많아져서 좋았어,
,,,,,,,,,,,,7,A,서가명강 시리즈는 짜짜 지식의 확장에 도움이 돼,짜짜
,,,,,,,,,,,,8,B,맞아! 대학에 가지 않아도 좋은 강의를 들을 수 있어서 좋아,
,,,,,,,,,,,,9,A,그래서 다음에 어떤 강의를 읽을지 고민 중이야,
,,,,,,,,,,,,10,B,나도 다음에 어떤 강의를 읽을지 고민 중이야 ㅋㅋ,
,,,,,,,,,,,,11,A,서가명강 시리즈는 계속해서 책이 출간되는 거 같아,
,,,,,,,,,,,,12,B,짜짜? 그러면 계속해서 읽어야겠다,짜짜
,,,,,,,,,,,,13,A,서가명강 시리즈 외에도 다른 책 추천 있어?,
,,,,,,,,,,,,14,B,최근에 읽은 '여행의 이유'라는 책이 좋았어,
,,,,,,,,,,,,15,A,여행에 관한 책이구나. 나도 한 번 읽어봐야겠어,
,,,,,,,,,,,,16,B,추천해준 책들은 다 재밌으니까 꼭 읽어봐!,
099254,0076,여자,20,0107,남자,20,,,,문화 생활 및 여가,국제회의,1,A,헬롱! 국제회의에 대해 들어봄?,
,,,,,,,,,,,,2,B,"응, 국제회의는 해외에서 열리는 회의 말이야. 최근에 코로나 때문에 어떻게 됐는지 알고 있어?",
,,,,,,,,,,,,3,A,"응, 문화체육관광부가 국제회의 인정 기준을 연장하고 확대했다고 해.",
,,,,,,,,,,,,4,B,"아, 그래? 그러면 국제회의 개최일과 참가자 수에 어떤 조건이 있는 거야?",
,,,,,,,,,,,,5,A,"국제회의 개최일은 2020년 4월 13일부터 2021년 12월 31일까지고, 참가자 수는 100명 이상이야. 외국인 참가자는 50명 이상이어야 해.",
,,,,,,,,,,,,6,B,그러면 온라인으로 참가하는 사람도 외국인 참가자로 인정되는 거야?,
,,,,,,,,,,,,7,A,"응, 온라인 참가자도 외국인 참가자로 인정돼. 그리고 회의 일수는 1일 이상이어야 해.",
,,,,,,,,,,,,8,B,글쿠나. 그러면 국제회의로 인정되면 어떤 혜택을 받을 수 있을까?,글쿠나
,,,,,,,,,,,,9,A,"국제회의로 인정되면 문화체육관광부에서 지원금을 받을 수 있고, 개최 기간도 연장되었으니까 더 많은 기회를 얻을 수 있을 거야.",
,,,,,,,,,,,,10,B,글쿠나. 국제회의 개최를 지원받을 수 있는 기반을 마련하기 위해 노력하고 있는 거구나.,글쿠나
,,,,,,,,,,,,11,A,마좌 문화체육관광부는 코로나19 상황에 맞춰 국제회의 유치·개최를 지원하려고 노력하고 있어.,마좌
,,,,,,,,,,,,12,B,그러면 국제회의를 개최하고 싶은 사람들에게 좋은 소식이겠네.,
,,,,,,,,,,,,13,A,"응, 그래. 국제회의를 개최하고 싶은 사람들에게는 좋은 기회가 될 거야.",
,,,,,,,,,,,,14,B,글쿠나. 국제회의는 다양한 분야에서 활발하게 열리는 행사야.,글쿠나
,,,,,,,,,,,,15,A,맞아 국제회의는 문화 생활 및 여가 분야에서도 많이 열리는 행사 중 하나야.,
,,,,,,,,,,,,16,B,글쿠나. 국제회의가 더 활성화되면 좋겠다.,글쿠나
173257,0103,여자,20,0103,남자,20,,,,문화 생활 및 여가,전시,1,A,오늘 날씨 좋아!,나이사
,,,,,,,,,,,,2,B,"응, 렬루다가 기분 좋아!",렬루
,,,,,,,,,,,,3,A,"너, 전시 좋아해?",
,,,,,,,,,,,,4,B,"응, 예술이 굿굿!",굿굿
,,,,,,,,,,,,5,A,오늘 전시 관련 뉴스 들었음?,
,,,,,,,,,,,,6,B,전시에 대해 알려줘!,
,,,,,,,,,,,,7,A,"오는 12일까지, 망원역 일대 문화 공간에서 작은 전시가 열려!",
,,,,,,,,,,,,8,B,그래도 전시展이라는 이름이 신선해!,
,,,,,,,,,,,,9,A,이번 전시는 코로나19 시대 따뜻한 위로가 담겨있대,
,,,,,,,,,,,,10,B,그래도 살아가는 우리의 일상 회복 염원을 담았다는 거지?,
,,,,,,,,,,,,11,A,맞아! 지역 주민과 예술을 연결해 새로운 활력을 선사하려고 해,
,,,,,,,,,,,,12,B,전시에 참여한 시각예술 커뮤니티는 몇 개나 되니?,
,,,,,,,,,,,,13,A,마포를 기반으로 활동하는 12개 시각예술 커뮤니티가 참여했어,
,,,,,,,,,,,,14,B,전시를 기획한 사람들도 참여 예술가와 함께한 거지?,와
,,,,,,,,,,,,15,A,"맞아! 공간 운영자, 참여 예술가, 전시 디렉터가 함께 기획했어!",
,,,,,,,,,,,,16,B,전시를 보러 가볼까? 좋은 경험이 될 것 같아!,
034774,0086,여자,30,0111,남자,30,,,,문화 생활 및 여가,원큐패스 제과제빵기능사,1,A,헬롱! 최근에 뭐하고 지내?,
,,,,,,,,,,,,2,B,ㅎㅎ 뭐 그냥 평소처럼 공부하고 있어,
,,,,,,,,,,,,3,A,공부? 어떤 공부를 하고 있어?,
,,,,,,,,,,,,4,B,원큐패스 제과제빵기능사 필기 공부 중이야,
,,,,,,,,,,,,5,A,와! 그거 ㅇㄸ? 어떤 내용이야?,
,,,,,,,,,,,,6,B,케이크와 파이 만들고 장식하는 제과사와 빵 만드는 제빵사 공부해,
,,,,,,,,,,,,7,A,오! 그거 참 실용적인 공부인 것 같아,
,,,,,,,,,,,,8,B,맞아! 이번에 출간된 책은 최신판이라고 해서 더 좋아,
