대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,11,A,총상금 7억원이래! 렬루 많은 돈이지,렬루
,,,,,,,,,,,,12,B,김지영 선수는 작년에도 이 대회에서 우승했었지?,
,,,,,,,,,,,,13,A,마좌 작년에도 우승해서 타이틀을 방어하려고 해,마좌
,,,,,,,,,,,,14,B,김지영 선수는 경기를 잘하는 편이야?,
,,,,,,,,,,,,15,A,그럼! 작년에도 연장전에서 이글 퍼트를 넣어서 우승했거든,
,,,,,,,,,,,,16,B,레게노다! 김지영 선수 응원할게!,레게노
041800,0086,여자,30,0111,남자,30,,,,스포츠 및 e스포츠,PUMA,1,A,와 이번에 PUMA가 Karsten Warholm과 Magnus Carlsen을 모델로 썼다는 기사 그거 앎?,
,,,,,,,,,,,,2,B,"응, 봤어! 머박이야. 두 사람 다 자기 분야에서 세계 챔피언이잖아.",머박
,,,,,,,,,,,,3,A,"맞아! Karsten Warholm은 400m 허들에서 올림픽 챔피언이고, Magnus Carlsen은 세계 체스 챔피언이야.",
,,,,,,,,,,,,4,B,"둘 다 자기 분야에서 최고 수준에 도달했는데, 그들이 경쟁심을 유지하는 방법에 대해 얘기하더라고.",
,,,,,,,,,,,,5,A,"맞아. Magnus가 말한 것처럼, 그들은 스스로와의 경쟁을 시작하게 되는 거래.",
,,,,,,,,,,,,6,B,그래. Magnus가 게임에서 이기고도 잘하지 않았다면 기분이 좋지 않다고 말했어.,
,,,,,,,,,,,,7,A,맞아. 그리고 Karsten은 이길 때 기대하는 거라고 해. 근데 경쟁심이 없으면 최고 수준에 도달할 수 없다고도 했어.,
,,,,,,,,,,,,8,B,"그들이 자신의 스포츠에서 큰 목표를 달성한 순간에 대해서도 얘기했더라고. Karsten은 도쿄 올림픽에서의 월드 레코드를 언급했고, Magnus는 2000년에 노르웨이 체스 선수권 대회에서 첨으로 최고였던 순간을 언급했어.",
,,,,,,,,,,,,9,A,그리고 두 사람은 같은 노르웨이 출신이라서 PUMA 가족에 속해있는 게 자기에게 제일 잘 맞는다고 얘기했어.,
,,,,,,,,,,,,10,B,PUMA는 레알 멋진 브랜드야. 스포츠와 패션을 결합해서 스트릿 문화와 패션에 영향을 주고 있지.,레알
,,,,,,,,,,,,11,A,맞아. PUMA는 전 세계에서 가장 빠른 선수들을 위한 빠른 제품을 만들어왔어.,
,,,,,,,,,,,,12,B,그리고 유명 디자이너들과 협업해서 스포츠 영향을 스트릿 문화와 패션에 녹여내고 있지.,
,,,,,,,,,,,,13,A,"PUMA는 세계 120개국 이상에서 제품을 판매하고 있고, 전 세계에 1만6천명의 직원을 고용하고 있어.",
,,,,,,,,,,,,14,B,"머박이야. 레알 월클 브랜드인데, PUMA의 본사는 독일에 있지?",머박;레알;월클
,,,,,,,,,,,,15,A,맞아. 본사는 Herzogenaurach에 있어. PUMA는 레알루다가 멋진 브랜드야.,레알
,,,,,,,,,,,,16,B,"그렇지! PUMA가 Karsten Warholm과 Magnus Carlsen을 모델로 썼으니까, 더 멋진 브랜드가 될 거야!",
041512,0086,여자,30,0116,남자,30,,,,스포츠 및 e스포츠,"PUMA, Edna Kiplagat",1,A,와 PUMA가 켄야 유명한 마라톤 선수 Edna Kiplagat과 계약했대!,
,,,,,,,,,,,,2,B,짜짜? PUMA 제품으로 4월 17일에 보스턴 마라톤에서 경기한대.,짜짜
,,,,,,,,,,,,3,A,"엄마 5명의 아이를 키우면서도 뉴욕, 런던, 보스턴에서 메이저 마라톤을 이겼다니 레게노다고.",레게노
,,,,,,,,,,,,4,B,그래. 그리고 세계 챔피언십에서도 2번 우승했대. 짜짜 끈기와 열정이 대단한 선수야.,짜짜
,,,,,,,,,,,,5,A,맞아. 파스칼 롤링 스포츠 마케팅 책임자도 그녀에 대해 칭찬을 했더라고.,
,,,,,,,,,,,,6,B,그래서 PUMA 가족에 합류하게 되어 영광이라고 말했대.,
,,,,,,,,,,,,7,A,"PUMA는 새로운 제품 라인업을 선보였는데, 그 중에서도 롱 디스턴스 러너를 위한 NITRO 기술이 들어간 제품을 출시했어.",
,,,,,,,,,,,,8,B,"그래서 올림픽 메달리스트인 몰리 세이델, 손드레 모엔, 헨드릭 파이퍼 같은 선수들과도 계약했대.",
,,,,,,,,,,,,9,A,에드나는 PUMA의 최신 로드 러닝화인 Deviate NITRO Elite 2를 신을 거래. 탄소섬유 PWRPLATE로 안정성과 최고의 러닝 효율성을 보장하고 PUMA의 NITRO Elite 폼으로 최고의 쿠션감을 제공한다고.,
,,,,,,,,,,,,10,B,"PUMA는 75년 동안 세계 최고의 스포츠 브랜드로 발돋움했어. 축구, 러닝, 트레이닝, 농구, 골프, 모터스포츠 등 다양한 분야에서 제품을 제공하고 있어.",
,,,,,,,,,,,,11,A,그리고 유명 디자이너와 협업해서 스포츠 영향력을 스트리트 문화와 패션에 반영하고 있어.,
,,,,,,,,,,,,12,B,"PUMA 그룹은 PUMA, Cobra Golf, stichd라는 브랜드를 소유하고 있고, 전 세계 120개국에서 제품을 유통하고 있어.",
,,,,,,,,,,,,13,A,와 렬루다가 대단한 성과지. PUMA 제품을 입고 마라톤에서 좋은 성적을 거둘 것 같아.,렬루
,,,,,,,,,,,,14,B,그럼 나도 PUMA 제품을 구매해서 운동할 때 신어봐야겠다!,
,,,,,,,,,,,,15,A,그래! 우리도 PUMA로 활기찬 운동 생활을 시작해보자!,
,,,,,,,,,,,,16,B,응! 같이 화이팅하자!,
005926,0063,여자,40,0123,남자,40,,,,스포츠 및 e스포츠,2023 성남 세계 태권도 한마당,1,A,나 요즘 취미로 태권도 하는데 넘나 재밌어. 이러다 검은띠까지 딸 것 같아.,넘나
,,,,,,,,,,,,2,B,"오, 그래? 그럼 2024년에는 경상북도 문경시에서 열리는 세계태권도 한마당에 나가는 거야?",
,,,,,,,,,,,,3,A,잉? 세계태권도 한마당? 태권도 대회야?,
,,,,,,,,,,,,4,B,"응, 올해엔 7월 21일부터 24일까지 4일간 성남에서 열렸어.",
,,,,,,,,,,,,5,A,그런 대회가 있구나. 대략 몇 명이나 참여했어?,
,,,,,,,,,,,,6,B,"놀라지 마, 57개국 4298명이 참여했어. 어마무시하지?",
,,,,,,,,,,,,7,A,"와, 엄청난 규모네. 태권도 대회에서는 어떤 걸 겨뤘대?",
,,,,,,,,,,,,8,B,"격파와 창작 품새, 태권체조 같은 걸 했는데 13개 종목 71개 부문에서 기량을 펼쳤대",
,,,,,,,,,,,,9,A,"와, 그냥 겨루기만 하는 게 아닌가보구나. 그렇다면 우승자도 있어?",
,,,,,,,,,,,,10,B,"응, 여러 부문에서 우승자가 있었지. 종합격파 개인전 남자 부문에선 양주승 선수가 우승을 차지했대.",
,,,,,,,,,,,,11,A,대회 보는 것만으로도 재밌었겠다.,
,,,,,,,,,,,,12,B,"응, 나도 첫 날에 친구 따라 간 건데 재밌어서 시간순삭. 개회식에는 트로트 가수 김태연이랑 원밀리언, 라퍼커션 등이 나와서 공연도 했어.",시간순삭
,,,,,,,,,,,,13,A,그런 거면 나도 데리고 가지! 흥칫뿡!,흥칫뿡
,,,,,,,,,,,,14,B,"아. ㅋㅋ 내년엔 꼭 같이 가자. 아니, 네가 열심히 태권도 수련해서 출전해라.",
,,,,,,,,,,,,15,A,"으악, 얘기가 그렇게 되나. 사실 나 태권도 한지 1달밖에 안 되었당",
,,,,,,,,,,,,16,B,"자신의 한계를 미리부터 규정하지 마. 태권 천재일지도 몰라, 넌.",
219893,0001,남자,20,0144,여자,20,,,,스포츠 및 e스포츠,전국체전,1,A,와 레알 전국체전 개회식 머박이다 ㅋㅋ,머박;레알
,,,,,,,,,,,,2,B,응응! 근데 전국체전이 뭐하는 행사지?,
,,,,,,,,,,,,3,A,전국 17개 시·도 선수단과 18개 나라 해외동포 선수단 등 약 3만여 명이 참가한 체육대회야. 규모가 엄청나!,
,,,,,,,,,,,,4,B,오~ 대규모인가보다. 어디에서 열리는데?,
,,,,,,,,,,,,5,A,이번에는 전남에서 열리는 거래. 15년 만에 다시 개최한 거래!,
,,,,,,,,,,,,6,B,전남에서 열리는 거구나! 이번 대회 주제가 무야?,무야
,,,,,,,,,,,,7,A,주제는 '웅비하라 전남의 땅 울림'이래. 멋있지 않아?,
,,,,,,,,,,,,8,B,웅비하라 전남의 땅 울림이라니! 근데 개회식에서는 무슨 행사가 있었어?,
,,,,,,,,,,,,9,A,"태권무 공연이랑 레크리에이션도 했고, 성화 점화도 있었어. 뮤지컬 같은 개회식이었는데 레알루다가 감동적이었어!",레알
,,,,,,,,,,,,10,B,와 머박! 그러면 선수단은 어떻게 입장했어?,머박
,,,,,,,,,,,,11,A,"차기 체전 개최지인 경남도부터 시·도 선수단, 해외동포 선수단, 이북5도 선수단, 전남도 선수단, 심판단 순으로 입장했어!",
,,,,,,,,,,,,12,B,입장 순서가 엄청 복잡해 보이는데 심판단은 어떻게 입장했어?,
,,,,,,,,,,,,13,A,심판단은 선수들 입장 뒤에 성화를 점화하고 입장했어. 역시나 엄마야!,
,,,,,,,,,,,,14,B,아하! 그럼 공식행사는 어떤 거였어?,
,,,,,,,,,,,,15,A,공식행사는 최첨단 미디어와 접목한 마당놀이와 뮤지컬 형식으로 연출되었어. 레알루다가 신선하고 멋있었어!,레알
,,,,,,,,,,,,16,B,와 렬루다가 머단해! 전국체전은 앞으로도 계속 열릴것 같네,렬루;머단하다
074603,0085,여자,30,0117,남자,30,,,,스포츠 및 e스포츠,삼성 라이온즈,1,A,"12월까지는 긍정적인 생각만 했는데, 1월이 되니 짐의 무게가 느껴지네요.",
,,,,,,,,,,,,2,B,허삼영 감독이 스프링캠프를 치르는 건 첨이라고 들었어.,
,,,,,,,,,,,,3,A,그래. 새로운 환경에서의 도전이겠지.,
,,,,,,,,,,,,4,B,허 감독은 선수들의 눈빛에서 절실함을 봤다고 했어.,
,,,,,,,,,,,,5,A,수비력과 조직력을 키우면서 이기는 습관을 만들겠다고도 했지.,
,,,,,,,,,,,,6,B,허 감독이 꼽은 이번 스프링캠프의 키워드는 '수비와 조직력'이래.,
,,,,,,,,,,,,7,A,약체라는 평가는 신경 안 쓴다고 했어.,
,,,,,,,,,,,,8,B,그럼 이번 시즌은 기대해볼만하겠다.,
,,,,,,,,,,,,9,A,그래. 허 감독이 난세의 영웅이 나왔으면 한다고도 했어.,
,,,,,,,,,,,,10,B,그럼 최충연이 음주운전으로 빠진 건 큰 타격이겠지?,
,,,,,,,,,,,,11,A,맞아. 허 감독도 까비다고 했어.,까비
,,,,,,,,,,,,12,B,그래도 대체 선수를 찾아서 열심히 준비할 거야.,
,,,,,,,,,,,,13,A,허 감독은 생각이 많아진 것 같아.,
,,,,,,,,,,,,14,B,그만큼 책임감을 느끼는 거겠지.,
,,,,,,,,,,,,15,A,오늘 선수단은 일본 오키나와로 떠났어.,
,,,,,,,,,,,,16,B,허 감독이 2020시즌 밑그림을 그려야 하겠다고 했지.,
229652,0001,남자,20,0143,여자,20,,,,스포츠 및 e스포츠,임성재,1,A,오늘은 임성재 선수 대회 날이야!,
,,,,,,,,,,,,2,B,와 머박! 임성재 선수 대회 출전이라니!,머박
,,,,,,,,,,,,3,A,맞아! 그리고 이번 대회가 혼다 클래식의 마지막 대회라고 해!,
,,,,,,,,,,,,4,B,레알? 그럼 더 기대되겠다!,레알
,,,,,,,,,,,,5,A,마지막 대회에서 임성재 선수가 우승하면 더 재밌을텐데!,
,,,,,,,,,,,,6,B,맞아! 그러면 혼다 클래식도 임성재 선수와 함께 끝나는거지?,
,,,,,,,,,,,,7,A,응 맞아! 혼다가 올해를 끝으로 스폰서를 하지 않는다고 해서 그래,
,,,,,,,,,,,,8,B,그래도 임성재 선수가 이번에도 좋은 성적을 낼 수 있을까?,
,,,,,,,,,,,,9,A,세계랭킹 18위로 출전 선수 중 가장 높은 임성재 선수라고 해!,
,,,,,,,,,,,,10,B,레게노다! 임성재 선수 힘!,레게노
,,,,,,,,,,,,11,A,그래! 임성재 선수 파이팅이다!,
,,,,,,,,,,,,12,B,오늘은 임성재 선수의 경기가 기다려져!,
,,,,,,,,,,,,13,A,레알루다가 기대된다! 임성재 선수 힘!,레알
,,,,,,,,,,,,14,B,임성재 선수가 이번 대회에서 우승하면 레알 기분 좋을텐데!,레알
,,,,,,,,,,,,15,A,맞아! 임성재 선수의 활약 기대해보자!,
,,,,,,,,,,,,16,B,힘내라 임성재 선수!,
042112,0086,여자,30,0111,남자,30,,,,스포츠 및 e스포츠,몽벨 분당스퀘어,1,A,몽벨 분당스퀘어에 가본 적 있어?,
,,,,,,,,,,,,2,B,"응, 한 번 가봤는데 완전 쩔더라!",쩔다
,,,,,,,,,,,,3,A,레알? 어떤 느낌이었어?,레알
,,,,,,,,,,,,4,B,분당스퀘어는 몽벨의 첫 번째 플래그십 매장이라더라.,
,,,,,,,,,,,,5,A,"오, 그래서 뭐가 다른 거야?",
,,,,,,,,,,,,6,B,일반 몽벨 매장과는 달리 다양한 아웃도어 카테고리를 다루고 있더라.,
,,,,,,,,,,,,7,A,아웃도어 카테고리도 다양하게 준비되어 있었어?,
,,,,,,,,,,,,8,B,"그렇지! 캠핑, 클라이밍, 피싱, 사이클, 아쿠아 스포츠 등 다양한 장비가 있었어.",
,,,,,,,,,,,,9,A,아웃도어 활동에 관심이 생기면 가볼만한 곳인가 봐.,
,,,,,,,,,,,,10,B,맞아 요즘 실내 활동이 어려워서 아웃도어 활동에 관심을 보이는 사람들이 많아지고 있더라.,
,,,,,,,,,,,,11,A,아웃도어 체험 공간도 마련되어 있었어?,
,,,,,,,,,,,,12,B,"응, 실내 클라이밍이나 자전거 트랙 등 실제로 체험해볼 수 있는 공간이 있었어.",
,,,,,,,,,,,,13,A,그래서 실제로 체험해본 거야?,
,,,,,,,,,,,,14,B,"응, 몽벨 제품으로 장비 성능을 미리 테스트해볼 수 있었어.",
,,,,,,,,,,,,15,A,와 직접 확인하고 고르는 게 좋겠다.,
,,,,,,,,,,,,16,B,마좌 분당스퀘어는 아웃도어 마니아들 사이에서 아웃도어의 성지로 알려져 있어.,마좌
230222,0001,남자,20,0150,여자,20,,,,스포츠 및 e스포츠,"아르헨티나, 폴란드, 16강",1,A,충공! 와! 아르헨티나가 폴란드를 이겼네 ㅋㅋ,충공
,,,,,,,,,,,,2,B,"응, 그래서 아르헨티나는 16강에 진출했어!",
,,,,,,,,,,,,3,A,아르헨티나는 5회 연속으로 16강에 진출했대,
,,,,,,,,,,,,4,B,레알? 레게노네 ㅋㅋ,레게노;레알
,,,,,,,,,,,,5,A,"응, 이제 응 고비만 더 넘기면 우승이야",
,,,,,,,,,,,,6,B,메시가 월드컵 우승을 이루는 건가?,
,,,,,,,,,,,,7,A,맞아! 1986년 이후 36년 만의 우승이야,
,,,,,,,,,,,,8,B,폴란드도 16강에 올랐겠네,
,,,,,,,,,,,,9,A,"응, 1986년 이후 36년 만에 16강에 진출했어",
,,,,,,,,,,,,10,B,아르헨티나는 다음에 호주와 붙는 거지?,
,,,,,,,,,,,,11,A,ㅇㅇ 아르헨티나와 호주는 8강 진출 경쟁을 하게 될 거야,ㅇㅇ
,,,,,,,,,,,,12,B,폴란드는 프랑스와 16강전을 치르는거지?,
,,,,,,,,,,,,13,A,맞아 폴란드는 프랑스와 경기를 벌일 거야,
,,,,,,,,,,,,14,B,"흐음, 재밌는 경기가 될 것 같아 ㅋㅋ",
,,,,,,,,,,,,15,A,"응, 너무 기대돼!",
,,,,,,,,,,,,16,B,ㅎㅇㅌ! 둘 다 잘하길 바래!,ㅎㅇㅌ
067090,0080,남자,20,0146,여자,20,,,,스포츠 및 e스포츠,프로야구,1,A,프로야구 개막전 ㅇㄸ?,
,,,,,,,,,,,,2,B,아 진짜 기대돼 ㅋㅋ,
,,,,,,,,,,,,3,A,나도 너무 기대되 ㅎㅎ,
,,,,,,,,,,,,4,B,근데 왜 토종 선발이 출격하냐?,
,,,,,,,,,,,,5,A,코로나 때문에 외국인 선수들이 컨디션 안 좋아서 그래,
,,,,,,,,,,,,6,B,아 그래서 토종 선발이 늘어났구나,
,,,,,,,,,,,,7,A,그래서 롯데는 아직 결정 못했대,
,,,,,,,,,,,,8,B,롯데는 누가 나올지 궁금하다,
,,,,,,,,,,,,9,A,"댄 스트레일리, 박세웅, 서준원 중 한 명이 유력하대",
,,,,,,,,,,,,10,B,박세웅이 나오면 토종 선발이 4명이 되겠네,
,,,,,,,,,,,,11,A,마좌 최근 3년 동안 외국인 투수들이 많이 나왔었거든,마좌
,,,,,,,,,,,,12,B,그래서 올해는 토종 선발이 더 많아진 거지,
,,,,,,,,,,,,13,A,양현종은 2년 연속 개막전 선발이네,
,,,,,,,,,,,,14,B,양현종은 진짜 대단해,
,,,,,,,,,,,,15,A,맞아 양현종은 짜짜 믿음직스러워,짜짜
,,,,,,,,,,,,16,B,프로야구 개막전은 항상 재밌어,
138944,0101,남자,30,0160,여자,30,,,,스포츠 및 e스포츠,LG 트윈스,1,A,와 LG 트윈스 우승할까?,
,,,,,,,,,,,,2,B,그럴지도! 올해 경기력이 좋아졌어,
,,,,,,,,,,,,3,A,렬루다가? 그럼 다른 팀들은 어떰?,렬루
,,,,,,,,,,,,4,B,"kt 위즈, 키움 히어로즈, SSG 랜더스도 좋아",
,,,,,,,,,,,,5,A,글쿠나. 그럼 LG가 가장 강한 팀이야?,글쿠나
,,,,,,,,,,,,6,B,그렇게 생각해. 키움도 기대 이상의 모습을 보여줘,
,,,,,,,,,,,,7,A,LG는 부상 선수가 많이 나왔나봐,
,,,,,,,,,,,,8,B,맞아 마무리 고우석도 부상이라서 아쉬워,
,,,,,,,,,,,,9,A,kt도 핵심 불펜 주권과 김민수가 다쳤대,
,,,,,,,,,,,,10,B,그래도 격차는 크지 않아. FA와 외국인 선수로 보강했어,
,,,,,,,,,,,,11,A,"한화, 두산, 롯데도 좋아진 모습이라니 레게노네",레게노
,,,,,,,,,,,,12,B,마좌 올해는 경쟁이 치열할 것 같아,마좌
,,,,,,,,,,,,13,A,LG가 가장 안정된 팀으로 보인다고 해설위원이 말했어,
,,,,,,,,,,,,14,B,글쿠나. 키움은 늘 기대 이상의 모습을 보여주는 팀이야,글쿠나
,,,,,,,,,,,,15,A,그래서 LG와 키움이 최종 우승 경쟁을 할 것 같아,
,,,,,,,,,,,,16,B,가능성은 있어. 그럼 재밌게 경기를 응원하자!,
019407,0053,여자,40,0127,남자,40,,,,스포츠 및 e스포츠,아시안게임 이색 종목,1,A,너 9월 23일에 항저우 아시안게임 개막한 거 알고 있지?,
,,,,,,,,,,,,2,B,ㅇㅇ. 근데 개막식을 못봐서 아쉽네.,넘나
,,,,,,,,,,,,3,A,나도 챙겨봐야지 했는데 놓쳐서 기사로 봤음. 근데 이번에 새로 추가된 이색 종목이 3가지나 된대.,
,,,,,,,,,,,,4,B,그래? 그럼 어떤 종목이 추가된다는겨?,
,,,,,,,,,,,,5,A,"보드게임이랑 브레이킹, e스포츠 이렇게 3가지래.",
,,,,,,,,,,,,6,B,아니 아시안게임에 보드게임이 추가됐다고?,
,,,,,,,,,,,,7,A,ㅇㅇ. 보드게임은 이번이 처음이 아니라 2010년 광저우 대회 이후로 자취를 감췄다가 다시 추가된거래.,
,,,,,,,,,,,,8,B,그럼 우리가 알고 있는 그런 보드게임이야?,
,,,,,,,,,,,,9,A,"맞아! 바둑이랑 체스, 또 콘트랙트 브리지랑 샹치 이렇게 구성되어 있나봐.",
,,,,,,,,,,,,10,B,글쿤. 근데 브레이킹이라는 종목이 혹시 댄스를 말하는건가?,글쿤
,,,,,,,,,,,,11,A,맞말! 정사각형 무대에서 댄서 2명이 무작위로 음악 선택 후 60초간 번갈아가며 춤추는거래.,맞말
,,,,,,,,,,,,12,B,아시안게임은 체육만 해당되는 줄 알았는데 이번에 추가된거 보니 짜짜 이색종목 맞네.,짜짜
,,,,,,,,,,,,13,A,ㅇㅇ. 마지막 e스포츠까지 완전 이색종목이지. 근데 보드게임 빼고 나머지 2종목은 이번 항저우 아시안게임에 처음 정식종목이 된거래.,
,,,,,,,,,,,,14,B,그래? 처음 채택된 종목이라 관심 많이 받을 듯. 근데 브레이킹은 아무래도 한국 선수들한테 유리하지 않나? 한국 비보이가 진짜 유명하잖아.,
,,,,,,,,,,,,15,A,그렇지 않아도 한국 비보이 댄스가 세계적으로 인정받고 있다고 기사도 떴어. 이번에 비보이팀 진조크루의 예술감독인 김헌우 선수가 출전한대.,
,,,,,,,,,,,,16,B,김헌우 선수 나도 아는데 브레이킹 대회에서 우승 겁내하지 않았나?,겁내
,,,,,,,,,,,,17,A,ㅇㅇ. 우승도 많이 했고 특히 김헌우 선수 브레이킹 기술이 세계 최정상 수준으로 평가받고 있대.,
,,,,,,,,,,,,18,B,와우. 그럼 금메달 노려봐도 되겠는데?,
,,,,,,,,,,,,19,A,기사에서도 금메달 유력하다고 난리도 아니더라고. 암튼 실수만 하지 않는다면 나도 같은 생각임! 근데 메달보다도 일단 출전한것만 봐도 대단하지.,
,,,,,,,,,,,,20,B,맞말!! 암튼 항저우 아시안게임 크게 관심 없었는데 재미날거 같아. 일정표 보면서 경기 꼭 챙겨봐야겠어.,맞말
067432,0080,남자,20,0143,여자,20,,,,스포츠 및 e스포츠,골프,1,A,오늘 골프 경기 봄?,
,,,,,,,,,,,,2,B,"응, 미컬슨과 우즈 경기지",
,,,,,,,,,,,,3,A,미컬슨이 이겼다고 해,
,,,,,,,,,,,,4,B,렬루? 대결이 엄청 화제였는데,렬루
,,,,,,,,,,,,5,A,"응, 900만 달러 상금도 가져갔대",
,,,,,,,,,,,,6,B,와우내 돈 많이 벌었네,와우내
,,,,,,,,,,,,7,A,그래도 경기는 엄청 치열했어,
,,,,,,,,,,,,8,B,어떤 홀이 가장 흥미로웠어?,
,,,,,,,,,,,,9,A,연장 4번째 홀까지 가는 접전이었어,
,,,,,,,,,,,,10,B,와 렬루다가 긴장감 넘쳤겠다,렬루
,,,,,,,,,,,,11,A,웅웅 미컬슨이 미세하게 우세했대,
,,,,,,,,,,,,12,B,우즈도 기량이 대단한데,
,,,,,,,,,,,,13,A,맞아 우즈의 기량 회복세도 눈에 띄었어,
,,,,,,,,,,,,14,B,근데 결국 미컬슨이 이겼다니,
,,,,,,,,,,,,15,A,승자 독식이라고 해서 모든 상금을 가져갔대,
,,,,,,,,,,,,16,B,대결이라서 더 흥미로웠을 텐데 까비다,까비
119969,0084,남자,30,0159,여자,30,,,,스포츠 및 e스포츠,배틀그라운드 모바일 프로 시리즈,1,A,"와 배그 프로 시리즈가 2023년에 개최되는데 2억 1,000만원의 상금이 걸려있대!",
,,,,,,,,,,,,2,B,렬루? 대회 성적으로 국가대표 선발도 된다는 소리야?,렬루
,,,,,,,,,,,,3,A,"응, 대회에서 좋은 성적을 거둔 팀들이 국가대표로 선발되는 거래",
,,,,,,,,,,,,4,B,박박이네! 그럼 어떤 팀들이 출전하게 되는 거야?,박박
,,,,,,,,,,,,5,A,"덕산 이스포츠, 디플러스 기아, 농심 레드포스, 이엠텍 스톰엑스, 마루 게이밍, 이글 아울스, 락스 등 7개 프로팀과 4개 신규 아마추어 팀이 출전하대",
,,,,,,,,,,,,6,B,신규 아마추어 팀도 출전하다니 대회가 더 흥미로워질 것 같아,
,,,,,,,,,,,,7,A,맞아! 그리고 각 시즌마다 탑티어 5개 팀에게는 보너스 포인트도 주어지대,
,,,,,,,,,,,,8,B,보너스 포인트까지 주는 거야? 머박이네!,머박
,,,,,,,,,,,,9,A,"응, 보너스 포인트는 파이널 결과에 합산되는 거래",
,,,,,,,,,,,,10,B,파이널은 어떻게 진행되는 거야?,
,,,,,,,,,,,,11,A,파이널은 대전 이스포츠 경기장에서 오프라인으로 유관중으로 3일간 진행돼,
,,,,,,,,,,,,12,B,와 대전에서 진행되는 거야? 직접 가서 경기를 볼 수 있겠다는 소리네,
,,,,,,,,,,,,13,A,그렇지! 유관중으로 경기를 응원하러 가는 사람들이 많을 거야,
,,,,,,,,,,,,14,B,나도 가서 응원하고 싶다! 배틀그라운드 모바일 짜짜 재밌는데,짜짜
,,,,,,,,,,,,15,A,나도 그래! 이번 시즌은 더 뜨거워질 것 같아,
,,,,,,,,,,,,16,B,그래! 기대되는 대회다,
187983,0001,남자,20,0142,여자,20,,,,스포츠 및 e스포츠,지정스포츠클럽,1,A,헬롱! 오늘 뭐해?,헬롱
,,,,,,,,,,,,2,B,ㅎㅇ! 나는 스포츠 관련 기사를 읽고 있어,
,,,,,,,,,,,,3,A,어떤 기사?,
,,,,,,,,,,,,4,B,지정스포츠클럽 107개소에 대한 내용이야,
,,,,,,,,,,,,5,A,지정스포츠클럽이 뭐임?,
,,,,,,,,,,,,6,B,스포츠클럽 중에서 문체부 장관이 공익목적으로 등록한 곳이야,
,,,,,,,,,,,,7,A,그럼 그곳에서 어떤 프로그램을 운영하는 거지?,
,,,,,,,,,,,,8,B,314개의 생활-전문체육 프로그램을 운영하고 있어,
,,,,,,,,,,,,9,A,생활-전문체육 프로그램이 뭐임?,
,,,,,,,,,,,,10,B,지정스포츠클럽에서 운영하는 맞춤형 스포츠 활동 지원 프로그램이야,
,,,,,,,,,,,,11,A,소설 같은 운영 방식이네!,
,,,,,,,,,,,,12,B,"그래! 작년에는 69개, 올해에는 107개의 지정스포츠클럽을 운영하고 있어",
,,,,,,,,,,,,13,A,또 추가로 몇 개를 지정했어?,
,,,,,,,,,,,,14,B,2차 공모를 통해 38개소를 추가로 지정했어,
,,,,,,,,,,,,15,A,스포츠 활동을 할 수 있는 곳이 많아서 좋겠다,
,,,,,,,,,,,,16,B,그래! 다양한 지역별 주민을 위한 프로그램도 운영하고 있어,
039255,0047,여자,30,0119,남자,30,,,,스포츠 및 e스포츠,아시안게임 이색 종목,1,A,요즘에 아시안 게임 넘나 재밌어.,넘나
,,,,,,,,,,,,2,B,그니까. 신기한 종목도 많더라.,
,,,,,,,,,,,,3,A,"나는 축구, 농구만 봤는데.ㅋㅋ",
,,,,,,,,,,,,4,B,그거 말고도 재밌는거 잘 찾아봐.,
,,,,,,,,,,,,5,A,근데 이번에 페이커도 아시안 게임 나간다던데?,
,,,,,,,,,,,,6,B,아. 아시안 게임 종목에 e스포츠 경기도 포함돼있거든! 렬루 설렌다.,렬루
,,,,,,,,,,,,7,A,대박이다. 이번에 처음 나온 거?,대박
,,,,,,,,,,,,8,B,아닝. 2018년도 자카르타 팔렘방 대회에 시범 종목으로 채택됐어.,
,,,,,,,,,,,,9,A,이번에는 금메달이 총 몇 개야?,
,,,,,,,,,,,,10,B,이번 항저우 아시안 게임에서는 총 7개의 금메달이 걸려있징.,
,,,,,,,,,,,,11,A,종목은 어떤 거 있는데?,
,,,,,,,,,,,,12,B,"롤이랑 배틀 그라운드 모바일, 피파 온라인 4 등 7개 종목이 있당.",
,,,,,,,,,,,,13,A,와. 게임 경기만 봐도 재밌겠다.,
,,,,,,,,,,,,14,B,ㅇㅇ. 나도 이번에 경기 다 챙겨보려고.,
,,,,,,,,,,,,15,A,경기 일정 보고 같이 볼까?,
,,,,,,,,,,,,16,B,좋아. 같이 우라나라 선수 응원하자!,
138897,0101,남자,30,0153,여자,30,,,,스포츠 및 e스포츠,"클린스만호, 엘살바도르",1,A,클린스만호 경기 기대돼 ㅋㅋ,
,,,,,,,,,,,,2,B,응응! 엘살바도르랑 경기인데 승리할 수 있을까?,
,,,,,,,,,,,,3,A,그래야지! 클린스만호는 FIFA 랭킹에서 48계단 아래에 있어서 이번 경기에서 승리가 중요해,
,,,,,,,,,,,,4,B,그래서 엘살바도르랑 경기를 마수걸이 승리로 이겨야겠네,
,,,,,,,,,,,,5,A,맞아! 이번에는 진짜로 이기고 싶어서 열심히 준비했어,
